osm_id,amenity_type,name,latitude,longitude
2110225734,townhall,Chi Guthi,27.66878,85.2765353
2110225735,place_of_worship,दथल चिबा,27.6685405,85.2761049
2110225737,place_of_worship,ध्वा-खा-फाह चिबा,27.6688527,85.2767325
2110225738,place_of_worship,ध्वा-खा-फाह जलबिनन्तक,27.6688113,85.2768647
2110225739,place_of_worship,हल्चा,27.6685362,85.2761589
2110225740,place_of_worship,भगवान गणेश,27.6695317,85.2765437
2110225741,place_of_worship,लिआ-बा चिबा,27.6694778,85.2768578
2110225742,place_of_worship,पाइन-किया-बा चिबा,27.6694627,85.2765477
2110225743,drinking_water,Unnamed,27.6690485,85.2768761
2110225744,pub,Unnamed,27.6692009,85.2766003
2110225746,drinking_water,Unnamed,27.6695055,85.2764807
2110364485,drinking_water,Unnamed,27.6694735,85.2760554
2110391641,cafe,Prashanna's Cafe,27.6706835,85.2790149
2111864386,college,Mountain Television,27.7058896,85.3264215
2111864389,place_of_worship,Ram Mandir,27.7055019,85.3268987
2111924049,cafe,Bajra Cafe,27.7089027,85.289138
2113327511,bank,Rastriya Banijya Bank,27.7173072,85.3302528
2113481508,pub,Sadikshya Khaja Ghar,27.668796,85.2767418
2113481521,shelter,Unnamed,27.6684901,85.2760129
2113579306,school,School of Creative Communications,27.68621,85.3184409
2115670246,police,Nepal Police,27.7005014,85.3247576
2117332527,cafe,Top Of The World Coffee,27.6806586,85.3104612
2117470053,library,विद्यालय सिकचक पुस्ताकलय,27.7030671,85.2988076
2118661299,pharmacy,Permeswor Phermacy,27.6706299,85.2791644
2121884151,hospital,कुन्फेन तिब्बती चिकित्सा,27.713065,85.3092366
2122360042,townhall,CEDA Hall,27.6829991,85.284643
2122362115,townhall,GANDHI BHAWAN,27.6807437,85.2854702
2122364825,townhall,"OFFICE OF EXAM CONTROLLER ,TU",27.684411,85.2955875
2122376233,fuel,Sita Petrol Pump,27.6881403,85.2867512
2122379720,police,SOCIAL POLICE SERVICE,27.6860297,85.2822864
2122383300,restaurant,ROSE GARDEN RESTURENT,27.6809669,85.2788988
2122384471,restaurant,Sathi Bhai Restaurant,27.6990789,85.2824446
2122386462,hospital,यती अस्पताल,27.7024512,85.2824017
2122390088,college,BERNHARDT COLLEGE,27.7020617,85.2831206
2122394955,cafe,Peace Zone Cafe,27.6937402,85.2824554
2122397325,fast_food,PICK AND MOVE RESTURENT,27.6935692,85.28326
2122397515,bank,BANK OF AISA,27.6936737,85.2839681
2127144862,college,Manmohan Memorial College,27.7185984,85.3091891
2127144864,community_centre,Yellow Star Club,27.7178184,85.3093197
2127144883,bank,हिमालयन बैंक लिमिटेड,27.7197516,85.3091653
2127144885,school,सान्द्रा नमुना विद्यालय,27.7194598,85.3095534
2127144886,community_centre,Sasa Banquet,27.7215988,85.3079382
2127154506,college,Manmohan Memorial College,27.7184913,85.3091159
2127154507,restaurant,Tass & Sekuwa Mahal (Chitwan's),27.7187799,85.3082689
2127168040,restaurant,न्यू एभरेष्ट मःमः सेन्टर,27.7183737,85.3111701
2127168044,place_of_worship,Shree Shiva mandir,27.7181286,85.3114332
2127176411,bank,Bishwo Jagaran Saving & Credits,27.7181802,85.3072439
2127176414,bank,White Rose Saving & Credits,27.7182016,85.3072371
2127180605,place_of_worship,ईश्वर भक्त ज्ञान मन्दिर,27.7169487,85.308717
2127188288,public_building,Dhir Sadan,27.7142452,85.3085452
2127188291,college,People Campus (Block A),27.7145238,85.3083443
2127188292,college,People Campus (Block B),27.7144347,85.3085421
2127188961,drinking_water,गल्कोपाखा गैरीधारा,27.7196638,85.3127326
2127188963,bureau_de_change,स्वनिग मनी एक्सचेन्ज,27.7194514,85.3125189
2127188970,clinic,Unnamed,27.7195266,85.3126478
2127191955,bureau_de_change,Himal Remit,27.7178527,85.3066258
2127191983,bureau_de_change,IME,27.7179093,85.3067147
2127191984,bureau_de_change,Money Gram,27.7178707,85.3066604
2127191988,bureau_de_change,Prabhu Money Transfer,27.7178918,85.3066942
2127192000,bureau_de_change,Western Union Money Transfer,27.7178539,85.3066696
2127192048,restaurant,unplugged restro & bar,27.7179387,85.3067821
2127195667,school,वेस्टवुड इन्टरनेसनल प्री विद्यालय,27.7226708,85.3134273
2127657061,restaurant,Neighborhood Cafe and Grill,27.7346676,85.3421882
2128609398,pharmacy,Panacea Pharmacy,27.6855711,85.3196104
2128609422,school,waterbrdige test,27.6844863,85.3184996
2128610362,place_of_worship,गणेश मन्दिर,27.6829624,85.3174992
2128617490,pharmacy,FPAN,27.6816545,85.3155505
2128617550,pharmacy,Unani Aushadhalaya,27.6806686,85.3150698
2128621042,school,Hobby Art Class,27.6817925,85.3163406
2130647506,fast_food,Kathmandu fast food cafe',27.7176105,85.3060307
2130647507,clinic,Maha Guthi Polyclinic,27.7176556,85.3061328
2130647508,pharmacy,Pharmacy shop,27.7177656,85.305841
2131315028,place_of_worship,Chibaha,27.6787088,85.3289821
2131315029,place_of_worship,गणेश मन्दिर,27.6789603,85.3276976
2131315031,place_of_worship,सरस्वती मन्दिर,27.6788908,85.3290511
2131315032,place_of_worship,मन्दिर,27.6880113,85.3309546
2131884194,pharmacy,Aajib pharmacy,27.7353522,85.3376822
2131885429,pharmacy,Sunaulo Pharmacy,27.7350148,85.3311351
2131891294,pharmacy,Sai Nanglo Pharmacy,27.7351904,85.3314053
2132038886,pharmacy,Agrima Pharmacy,27.7348758,85.3312567
2132038903,dentist,Kathmandu Dental Clinic,27.73496,85.331426
2132038914,pharmacy,Shik shen pharma,27.7342676,85.330557
2134476787,dentist,मोडेल दन्त चिकित्सा,27.7057153,85.3129128
2141203076,restaurant,Bryan's Grill,27.7081891,85.3277285
2141566214,place_of_worship,शिव को मन्दिर,27.7367784,85.2808571
2141572007,place_of_worship,पचली भैरव,27.7386016,85.2804923
2144299583,cafe,Tukche Cafe,27.7244731,85.3311136
2145205876,pharmacy,Basu Pharmacy,27.734949,85.331061
2145205880,pharmacy,Sabek Pharmacy,27.7349794,85.3311012
2148676215,place_of_worship,राधा कृष्ण मन्दिर,27.7300593,85.2874525
2153188267,place_of_worship,Kumari Mandir,27.7039743,85.3451526
2157357116,library,Bethel Library,27.7037125,85.3458796
2157467176,bank,Har Din Bachat Finance,27.6915424,85.337886
2160826531,place_of_worship, पिपल देव,27.7000843,85.3455048
2161030145,place_of_worship,भीमसेन गोला,27.6995691,85.3445793
